,Date,Open,High,Low,Close,Volume,Currency
1320,2019-08-13,11395.0,11445.6,10793.2,10892.9,540781,USD
1321,2019-08-14,10894.2,10894.5,9965.5,10049.4,745589,USD
1322,2019-08-15,10053.3,10448.2,9580.1,10303.4,930053,USD
1323,2019-08-16,10300.9,10734.0,9788.6,10335.6,798674,USD
1324,2019-08-17,10335.5,10460.7,10016.3,10218.1,497769,USD
1325,2019-08-18,10219.3,10494.9,10086.7,10312.7,441110,USD
1326,2019-08-19,10312.8,10923.9,10267.8,10910.7,519011,USD
1327,2019-08-20,10911.2,10941.6,10581.0,10752.6,515465,USD
1328,2019-08-21,10753.3,10797.8,9908.0,10141.5,717645,USD
1329,2019-08-22,10141.1,10218.2,9777.0,10105.0,520745,USD
1330,2019-08-23,10104.9,10434.3,9921.4,10388.7,436262,USD
1331,2019-08-24,10389.4,10415.9,9917.5,10131.0,463853,USD
1332,2019-08-25,10132.1,10307.0,9935.2,10136.3,422534,USD
1333,2019-08-26,10136.0,10568.2,10136.0,10371.8,568768,USD
1334,2019-08-27,10372.2,10387.6,10060.2,10184.8,419807,USD
1335,2019-08-28,10184.7,10271.3,9629.6,9729.4,580289,USD
1336,2019-08-29,9729.1,9729.1,9343.0,9491.0,509126,USD
1337,2019-08-30,9494.1,9675.7,9370.2,9585.4,413924,USD
1338,2019-08-31,9585.5,9677.5,9457.3,9594.4,311493,USD
1339,2019-09-01,9594.7,9799.5,9533.6,9729.3,322663,USD
1340,2019-09-02,9728.8,10431.5,9720.3,10348.8,542785,USD
1341,2019-09-03,10348.1,10756.8,10283.5,10612.3,578794,USD
1342,2019-09-04,10611.6,10783.6,10388.6,10568.2,504454,USD
1343,2019-09-05,10567.8,10630.7,10469.9,10566.9,402094,USD
1344,2019-09-06,10566.7,10896.2,10227.4,10309.3,643019,USD
1345,2019-09-07,10306.9,10556.4,10302.3,10461.1,393565,USD
1346,2019-09-08,10461.6,10578.0,10266.3,10402.8,339729,USD
1347,2019-09-09,10402.1,10478.0,10095.7,10309.0,473759,USD
1348,2019-09-10,10308.7,10379.8,9970.7,10105.4,383219,USD
1349,2019-09-11,10104.9,10257.5,9908.9,10162.5,413056,USD
1350,2019-09-12,10162.4,10447.9,10051.0,10415.1,413222,USD
1351,2019-09-13,10415.2,10441.4,10174.1,10342.1,365524,USD
1352,2019-09-14,10342.2,10421.4,10253.7,10337.3,326440,USD
1353,2019-09-15,10337.3,10360.4,10272.0,10311.5,255791,USD
1354,2019-09-16,10311.3,10360.5,10108.5,10255.5,372530,USD
1355,2019-09-17,10254.6,10273.6,10153.5,10195.7,321639,USD
1356,2019-09-18,10195.7,10257.5,10119.3,10164.7,318815,USD
1357,2019-09-19,10164.6,10297.6,9707.6,10250.5,542246,USD
1358,2019-09-20,10251.5,10279.5,10088.6,10172.7,362066,USD
1359,2019-09-21,10172.8,10177.9,9939.8,9993.0,326168,USD
1360,2019-09-22,9993.0,10075.0,9870.9,10031.6,337055,USD
1361,2019-09-23,10031.3,10048.8,9656.3,9702.2,431103,USD
1362,2019-09-24,9702.7,9793.8,8069.4,8513.9,933163,USD
1363,2019-09-25,8512.3,8729.8,8245.1,8432.4,696111,USD
1364,2019-09-26,8432.5,8463.1,7773.6,8063.8,731031,USD
1365,2019-09-27,8063.8,8257.4,7882.1,8184.9,561404,USD
1366,2019-09-28,8184.5,8297.2,8031.1,8208.5,457789,USD
1367,2019-09-29,8208.0,8226.8,7922.1,8049.1,418475,USD
